id,created_at,uri,status,duration,request_headers,response_headers,verb,input,workspace_id,branch_id,api_id,query_id
128852683,2025-02-20 17:55:06+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.079,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-41e3b65838eaf3bf6a507b350a9229dd-172e91bbbbc39a30-00', 'X-Zm-Signature: v0=61c3c48b08bff46e478b238d88100e081069be2377e15696818a41dc44b5b6c6', 'X-Zm-Request-Timestamp: 1740074106', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 1', 'X-Zm-Trackingid: EventService_1661a636-6669-473d-ae74-11878650bcc6', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 749', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.54', 'X-Real-Ip: 134.224.12.54', 'X-Request-Id: 29717ef23f6ba847ea512801065fd79b', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:55:06 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 3c082688-a431-4766-8b05-0cfacd92965d', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '85026644424', 'type': 3, 'uuid': 'd5NpjgdTS02X9XFKEYpPZA==', 'topic': 'Tiffany Royster 50548', 'host_id': 'YPDm_Is0T0-p1GOam9Z5Fw', 'duration': 60, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:59:06Z', 'participant': {'id': 'P2fLrwedSJ-vW1rqBkk_AQ', 'email': 'e50548@student.hccts.org', 'user_id': '16785408', 'public_ip': '172.56.170.217', 'user_name': 'Tiffany Royster', 'leave_time': '2025-02-20T17:50:00Z', 'private_ip': '192.0.0.4', 'leave_reason': 'left the meeting. Reason : Host closed the meeting.', 'registrant_id': '', 'participant_uuid': 'A300D10A-1D40-C3F4-95CE-1F1BBA798187', 'participant_user_id': 'P2fLrwedSJ-vW1rqBkk_AQ'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740073801979}",4,0,732,1034941
128852621,2025-02-20 17:55:05+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.075,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-0583f88d47e1e5cd9ae264a6155873fe-1bdfa1a2f6436ff7-00', 'X-Zm-Signature: v0=ad6b92a18b1b35c9122b3b18b4101b4af4ce88216f53ec557e83c0a8d6b1b20c', 'X-Zm-Request-Timestamp: 1740074105', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 1', 'X-Zm-Trackingid: EventService_37d3542d-6973-438b-b1c0-64aca80e7605', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 747', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 0468feb80494bbb6c42c9408f7a5fdcd', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:55:05 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 850d9f22-ecd0-40ab-b65b-50adc0d7425b', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '85026644424', 'type': 3, 'uuid': 'd5NpjgdTS02X9XFKEYpPZA==', 'topic': 'Tiffany Royster 50548', 'host_id': 'YPDm_Is0T0-p1GOam9Z5Fw', 'duration': 60, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:59:06Z', 'participant': {'id': 'YPDm_Is0T0-p1GOam9Z5Fw', 'email': 'james.stclair@hccts.org', 'user_id': '16778240', 'public_ip': '67.161.168.30', 'user_name': 'James St. Clair', 'leave_time': '2025-02-20T17:49:59Z', 'private_ip': '10.0.0.208', 'leave_reason': 'left the meeting. Reason : Host ended the meeting.', 'registrant_id': '', 'participant_uuid': '96CCE116-BD86-3229-5A48-58DBA63D5D4A', 'participant_user_id': 'YPDm_Is0T0-p1GOam9Z5Fw'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740073801060}",4,0,732,1034941
128852674,2025-02-20 17:55:04+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.117,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-49a75002300784e4f0bf5a32dce10eda-76c2700d5f502d84-00', 'X-Zm-Signature: v0=697de3f0331d6b9b0b0456c0cb6353cc00da41bddc3fbcd130f62249de919a68', 'X-Zm-Request-Timestamp: 1740074103', 'X-Zm-Trackingid: EventService_6926c958-b19e-4c88-af05-546b006ff689', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 760', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 14e2a0f68c270a90b444069c9313601d', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:55:04 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: dff99f2f-694d-47ef-9422-baf4127460f7', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '83663414502', 'type': 3, 'uuid': 'eaxNugbtS7C+MrxnsNG9ug==', 'topic': ""Jennifer McClure's Zoom Meeting"", 'host_id': 'WqlnErM5SxelSCkm6_pq3A', 'duration': 30, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:57:31Z', 'participant': {'id': 't9qqBb_ATCOGs6Ix12DTvg', 'email': 'nematullah.azizyar@hccts.org', 'user_id': '16815104', 'public_ip': '73.41.205.194', 'user_name': 'Nematullah Azizyar', 'leave_time': '2025-02-20T17:55:01Z', 'private_ip': '10.44.20.156', 'leave_reason': 'left the meeting. Reason : left the meeting', 'registrant_id': '', 'participant_uuid': 'AAB07219-4BB3-1CAB-00B3-E65EE94C42EF', 'participant_user_id': 't9qqBb_ATCOGs6Ix12DTvg'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074102987}",4,0,732,1034941
128852576,2025-02-20 17:55:03+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.111,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-44c7dff477fa6c94d0c7a6db1e26b69e-dbb0fb7caf1830e7-00', 'X-Zm-Signature: v0=a9cba3bd3c7c994d4c29e38c3d812973618c085ed41e7f7aca299ca76bb0df66', 'X-Zm-Request-Timestamp: 1740074103', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 1', 'X-Zm-Trackingid: EventService_014c5b94-a448-4031-87d3-1c2d7c99717d', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 785', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 0da751b0e688284b1a9a7f892575a107', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:55:03 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: dcfddae5-6b12-46ec-ba36-77732d8998f3', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '87659936678', 'type': 3, 'uuid': 'SkNqc5IwS9WsFp2hEQaOQw==', 'topic': ""Amy's Level 2  English Zoom Class"", 'host_id': 'B2o07X8AR5Oz-Zp9KyaFxA', 'duration': 60, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:45:55Z', 'participant': {'id': '5dVmjIabT1epURAenMC_XA', 'email': 'e56884@student.hccts.org', 'user_id': '16790528', 'public_ip': '144.195.191.2', 'user_name': 'Hanifa Jamizada', 'leave_time': '2025-02-20T17:49:58Z', 'private_ip': '144.195.191.2', 'leave_reason': 'left the meeting. Reason : left the meeting with Unknown Failover Reason', 'registrant_id': '', 'participant_uuid': 'DDEF6D0F-8E4E-7478-6899-5720CF3039A0', 'participant_user_id': '5dVmjIabT1epURAenMC_XA'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740073799585}",4,0,732,1034941
128852706,2025-02-20 17:55:02+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.341,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-fce090c75784239e2d8eb188ff2943b1-32b72d1aa0c97da9-00', 'X-Zm-Signature: v0=197794394f36b1d6cd5e283735bcfa3bacbeb2383c8a1df60a1604cba787c77b', 'X-Zm-Request-Timestamp: 1740074102', 'X-Zm-Trackingid: EventService_a4183613-aa34-43fe-be23-1eaa5e5995cc', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 637', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.54', 'X-Real-Ip: 134.224.12.54', 'X-Request-Id: 4945ef65dd8ae8e879c0346e8dc4292c', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:55:02 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: a945ba7e-e6be-4531-8759-f9c1d0cba23a', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_joined', 'payload': {'object': {'id': '82882419532', 'type': 3, 'uuid': 'ty98+1EjQCy1OsFRWBNRBA==', 'topic': ""Taylor's Weekly Academic"", 'host_id': 'uTdMvHmLThqjQfa8h_uaiw', 'duration': 60, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T17:55:00Z', 'participant': {'id': 'HQmBBplOSwCy6oHgJ86rgA', 'email': 'e71103@student.hccts.org', 'user_id': '16778240', 'join_time': '2025-02-20T17:55:00Z', 'public_ip': '144.195.178.2', 'user_name': 'Taylor Wigley', 'participant_uuid': '1A4149F9-633F-9219-980D-E056E2232B49', 'participant_user_id': 'HQmBBplOSwCy6oHgJ86rgA'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074102124}",4,0,732,1034941
128852631,2025-02-20 17:55:01+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,200,0.112,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-e88caaf4d2b8b54d062bbcf1aa71fae9-88f920a45aa5a271-00', 'X-Zm-Signature: v0=37ee0ec7236a27c55e7eadf2296883d946b9c85b385dc86359b90164a99c47bb', 'X-Zm-Request-Timestamp: 1740074100', 'X-Zm-Trackingid: v=2.0;clid=us06;rid=WEB_983ba2e7ea97c68cefdfa8ae264b6e36', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 328', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.54', 'X-Real-Ip: 134.224.12.54', 'X-Request-Id: 5a688da5451bf436f70794de89c23844', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:55:01 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: b28576c2-53b2-49c5-9469-90209e371bde', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.started', 'payload': {'object': {'id': '82882419532', 'type': 3, 'uuid': 'ty98+1EjQCy1OsFRWBNRBA==', 'topic': ""Taylor's Weekly Academic"", 'host_id': 'uTdMvHmLThqjQfa8h_uaiw', 'duration': 60, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T17:55:00Z'}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074100846}",4,0,732,1034941
128852657,2025-02-20 17:54:58+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.092,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-93d5a8af9209c991e154e25cd3327317-f11bbd49c2ea6146-00', 'X-Zm-Signature: v0=6884b7fbcdca2a893262c6b20ddb9ef0bc7df337072684d7156c1ba52df40ecd', 'X-Zm-Request-Timestamp: 1740074097', 'X-Zm-Trackingid: EventService_519828b5-acca-4d7a-9380-537fddbd6fe7', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 653', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: cde3638dcff11f9e63cffc0cf5882f62', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:57 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 603ccda5-0d5d-4c94-8d64-eeae89eb7973', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_joined', 'payload': {'object': {'id': '83663414502', 'type': 3, 'uuid': 'eaxNugbtS7C+MrxnsNG9ug==', 'topic': ""Jennifer McClure's Zoom Meeting"", 'host_id': 'WqlnErM5SxelSCkm6_pq3A', 'duration': 30, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:57:31Z', 'participant': {'id': 't9qqBb_ATCOGs6Ix12DTvg', 'email': 'nematullah.azizyar@hccts.org', 'user_id': '16815104', 'join_time': '2025-02-20T17:54:55Z', 'public_ip': '73.41.205.194', 'user_name': 'Nematullah Azizyar', 'participant_uuid': 'AAB07219-4BB3-1CAB-00B3-E65EE94C42EF', 'participant_user_id': 't9qqBb_ATCOGs6Ix12DTvg'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740074097072}",4,0,732,1034941
128852600,2025-02-20 17:54:54+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.102,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-6721e19431091f7c20501dd1ac578ea9-6310b72c447a2565-00', 'X-Zm-Signature: v0=e66d2c18befa3edd13751495ce3ac717f68386c95f5e8427f8e379e6c09163ba', 'X-Zm-Request-Timestamp: 1740074094', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 2', 'X-Zm-Trackingid: EventService_24f4491d-fbbb-4e98-bad7-17cc7ad2f1a7', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 761', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.54', 'X-Real-Ip: 134.224.12.54', 'X-Request-Id: 5272529496d134a123ca4fcaad5e6ea6', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:54 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 2440a443-e48e-4427-bb69-2cff415acd09', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '6772070080', 'type': 4, 'uuid': 'JKMVmKMvQa6yy9Rztq4Huw==', 'topic': ""Tracy Hastings's Personal Meeting Room"", 'host_id': 'PKOcM3n2RWaCcf5rKBr1yA', 'duration': 0, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T17:01:31Z', 'participant': {'id': '5KSLJ3MQRRCMk-OWSKjGdw', 'email': 'e46755@student.hccts.org', 'user_id': '16822272', 'public_ip': '162.12.234.59', 'user_name': 'Natalia Gavrilova', 'leave_time': '2025-02-20T17:29:46Z', 'private_ip': '162.12.234.59', 'leave_reason': 'left the meeting. Reason : left the meeting', 'registrant_id': '', 'participant_uuid': 'E0EC6DDC-5D6C-D562-DDA7-8F9A78B82AD2', 'participant_user_id': '5KSLJ3MQRRCMk-OWSKjGdw'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740072587999}",4,0,732,1034941
128852573,2025-02-20 17:54:51+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.105,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-6be396e984a37da4aad76ddbaae533b7-27945d8472ecfb55-00', 'X-Zm-Signature: v0=a77f1a8ffc2fd3026569ebd4ad1b728a5069617ffe12e62f6db33436d823df33', 'X-Zm-Request-Timestamp: 1740074091', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 1', 'X-Zm-Trackingid: EventService_eedfb454-701b-4667-973b-1ce453da07c2', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 710', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: 671dc32b22e5208a2f0a855f0dafbadd', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:51 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: 6db5c42e-c7d4-4222-8ed6-bb8d19541406', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_left', 'payload': {'object': {'id': '6687624338', 'type': 4, 'uuid': '5V148nZbRE2H5aFyJWBHPw==', 'topic': ""Matthew Thomas's Personal Meeting Room"", 'host_id': 'FbhUvg0UTLuX2uJSR-Naxw', 'duration': 0, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:59:22Z', 'participant': {'id': '', 'email': '', 'user_id': '16792576', 'public_ip': '73.41.147.125', 'user_name': 'Ahmad Mohammadi (Sadiq)', 'leave_time': '2025-02-20T17:49:43Z', 'private_ip': '10.0.0.211', 'leave_reason': 'got disconnected from the meeting. Reason : Client Close.', 'registrant_id': '', 'participant_uuid': 'E6337247-A7A3-BDD9-E826-01009452C855', 'participant_user_id': ''}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740073785008}",4,0,732,1034941
128852539,2025-02-20 17:54:50+0000,https://xi0c-r5ir-4sq9.n7.xano.io/api:stage-events/v2/webhooks,500,0.1,"['User-Agent: Zoom Marketplace/1.0a', 'Content-Type: application/json; charset=utf-8', 'Traceparent: 00-b68eb320e8f5b107ec321b9d3eb4be1b-1268cc77508183e7-00', 'X-Zm-Signature: v0=eee3f2ca8c46048380c35109e6c6275102a599cc5dd576166c421c5441d4c546', 'X-Zm-Request-Timestamp: 1740074089', 'X-Zoom-Retry-Reason: Internal Server Error', 'X-Zoom-Retry-Num: 3', 'X-Zm-Trackingid: EventService_e51976aa-434d-46f5-b8ef-57c69b464b0f', 'Clientid: E2k9qrcQa6puZaY9K6X2Q', 'Authorization: rh-gaQHVQGeDMt2zhcZXYg', 'Content-Length: 643', 'X-Scheme: https', 'X-Forwarded-Scheme: https', 'X-Forwarded-Proto: https', 'X-Forwarded-Port: 443', 'X-Forwarded-Host: xi0c-r5ir-4sq9.n7.xano.io', 'X-Forwarded-For: 134.224.12.55', 'X-Real-Ip: 134.224.12.55', 'X-Request-Id: cd93a0dff6fe2a7d43abadf60fe2e0ef', 'Host: xi0c-r5ir-4sq9.n7.xano.io']","['Accept-Ranges: none', 'X-App: hit', 'X-XSS-Protection: 1; mode=block', 'Cache-Control: private, no-cache, no-store, must-revalidate', 'Pragma: no-cache', 'Expires: Mon, 23 Feb 2015 17:54:50 GMT', 'X-Content-Type-Options: nosniff', 'X-Frame-Options: deny', 'Access-Control-Allow-Origin: *', 'Access-Control-Allow-Methods: GET, POST, DELETE, PUT, PATCH, OPTIONS, HEAD', 'Access-Control-Allow-Headers: *', 'Access-Control-Allow-Credentials: true', 'Access-Control-Max-Age: 86400', 'X-Trace-ID: b05eb2ef-1be1-4248-a09f-81548fae0900', 'Content-Type: application/json; charset=UTF-8']",POST,"{'event': 'meeting.participant_joined', 'payload': {'object': {'id': '86008906791', 'type': 8, 'uuid': 'oHUR0v0fSNSPPVbc/J20mw==', 'topic': 'Executive Cabinet Daily Check-In', 'host_id': 'CpTL170OT06wt0YjyzrG3Q', 'duration': 15, 'timezone': 'America/Los_Angeles', 'start_time': '2025-02-20T16:28:34Z', 'participant': {'id': 'qRNe7pXXRYmh-1FRk0AEig', 'email': 'jasmine.gibbs@hccts.org', 'user_id': '16784384', 'join_time': '2025-02-20T16:29:38Z', 'public_ip': '98.51.11.207', 'user_name': 'Jasmine Gibbs', 'participant_uuid': 'F5A86A3B-09CB-1D95-1210-4000A1A06EC3', 'participant_user_id': 'qRNe7pXXRYmh-1FRk0AEig'}}, 'account_id': 'kFLFQ8hqTQGbgp-IL-NFgg'}, 'event_ts': 1740068979431}",4,0,732,1034941
